farm,cur_date,muEMB,sigEMB,prop_ext
6,2017-09-05 00:00:00,3.66549511042,0.681646616296,0.955917089878
2,2017-10-10 00:00:00,3.79745529217,0.670854977865,0.546620310638
6,2017-10-10 00:00:00,3.7371086257,0.677241806547,0.546620310638
7,2017-10-10 00:00:00,3.80322658323,0.66968879187,0.546620310638
9,2017-10-10 00:00:00,3.70362164415,0.679538262446,0.546620310638
1,2017-11-14 00:00:00,3.89266366629,0.680637803405,0.198888375243
2,2017-11-14 00:00:00,3.95568210066,0.668064081568,0.198888375243
3,2017-11-14 00:00:00,3.95829367653,0.671176340508,0.198888375243
4,2017-11-14 00:00:00,3.76926364235,0.682456263712,0.198888375243
5,2017-11-14 00:00:00,3.90413761635,0.671281638245,0.198888375243
6,2017-11-14 00:00:00,3.88842292753,0.669590440628,0.198888375243
7,2017-11-14 00:00:00,3.93660721993,0.667545502881,0.198888375243
8,2017-11-14 00:00:00,3.85522486862,0.678126007609,0.198888375243
9,2017-11-14 00:00:00,3.7950805151,0.683792555648,0.198888375243
1,2017-12-19 00:00:00,4.05739169948,0.6752689123,0.0973917316049
2,2017-12-19 00:00:00,4.13592507097,0.654702451048,0.0973917316049
3,2017-12-19 00:00:00,4.12742059343,0.658951087783,0.0973917316049
4,2017-12-19 00:00:00,3.87590172425,0.691772256276,0.0973917316049
5,2017-12-19 00:00:00,4.05426204459,0.678003084461,0.0973917316049
6,2017-12-19 00:00:00,4.05930369704,0.663589814406,0.0973917316049
7,2017-12-19 00:00:00,4.10998369737,0.654234642578,0.0973917316049
8,2017-12-19 00:00:00,3.94239571921,0.685787683522,0.0973917316049
9,2017-12-19 00:00:00,3.99018276912,0.670575340943,0.0973917316049
1,2018-01-23 00:00:00,4.24286119223,0.649130146468,0.0858702446451
2,2018-01-23 00:00:00,4.29929585036,0.635880494472,0.0858702446451
3,2018-01-23 00:00:00,4.2979608313,0.634382255552,0.0858702446451
4,2018-01-23 00:00:00,4.05085068649,0.672111433416,0.0858702446451
5,2018-01-23 00:00:00,4.2425765793,0.646294021931,0.0858702446451
6,2018-01-23 00:00:00,4.20744833542,0.650452347998,0.0858702446451
7,2018-01-23 00:00:00,4.26824188395,0.638043107083,0.0858702446451
8,2018-01-23 00:00:00,4.14063780261,0.658213965815,0.0858702446451
9,2018-01-23 00:00:00,4.12085422945,0.670481547747,0.0858702446451
1,2018-02-27 00:00:00,4.37743372653,0.639757362789,0.0949347369501
2,2018-02-27 00:00:00,4.44000587105,0.628128821548,0.0949347369501
