farm,cur_date,muEMB,sigEMB,prop_ext
6,2017-09-05 00:00:00,3.64822357929,0.675788715541,0.956109998179
2,2017-10-10 00:00:00,3.80268892665,0.672722109975,0.543488144684
6,2017-10-10 00:00:00,3.73958349114,0.675026422983,0.543488144684
7,2017-10-10 00:00:00,3.80068072812,0.668963321593,0.543488144684
9,2017-10-10 00:00:00,3.69233128879,0.683777289144,0.543488144684
1,2017-11-14 00:00:00,3.90020805377,0.679776927383,0.199816796029
2,2017-11-14 00:00:00,3.95900862999,0.67038246376,0.199816796029
3,2017-11-14 00:00:00,3.9617721461,0.671576304388,0.199816796029
4,2017-11-14 00:00:00,3.77076255043,0.686008572384,0.199816796029
5,2017-11-14 00:00:00,3.90117738873,0.674291321041,0.199816796029
6,2017-11-14 00:00:00,3.8901317954,0.671654960231,0.199816796029
7,2017-11-14 00:00:00,3.94196845276,0.671664680049,0.199816796029
8,2017-11-14 00:00:00,3.85788914234,0.675569922039,0.199816796029
9,2017-11-14 00:00:00,3.79438136454,0.686958010818,0.199816796029
1,2017-12-19 00:00:00,4.05823253697,0.672169436102,0.0965577953705
2,2017-12-19 00:00:00,4.13523885941,0.655273307284,0.0965577953705
3,2017-12-19 00:00:00,4.12766094556,0.659986745531,0.0965577953705
4,2017-12-19 00:00:00,3.8780856536,0.694808168191,0.0965577953705
5,2017-12-19 00:00:00,4.05576746154,0.677861196713,0.0965577953705
6,2017-12-19 00:00:00,4.05905713797,0.664321723586,0.0965577953705
7,2017-12-19 00:00:00,4.11123547239,0.65282163333,0.0965577953705
8,2017-12-19 00:00:00,3.94107522629,0.691798647606,0.0965577953705
9,2017-12-19 00:00:00,3.98471568001,0.675987338814,0.0965577953705
1,2018-01-23 00:00:00,4.24069035308,0.648786112115,0.0854294141939
2,2018-01-23 00:00:00,4.29887061276,0.637967887092,0.0854294141939
3,2018-01-23 00:00:00,4.29685188666,0.637951534871,0.0854294141939
4,2018-01-23 00:00:00,4.05061051418,0.675332107649,0.0854294141939
5,2018-01-23 00:00:00,4.24724749116,0.650007714341,0.0854294141939
6,2018-01-23 00:00:00,4.20884445381,0.656437786882,0.0854294141939
7,2018-01-23 00:00:00,4.26883841771,0.64159640386,0.0854294141939
8,2018-01-23 00:00:00,4.14070582995,0.66145838957,0.0854294141939
9,2018-01-23 00:00:00,4.12072858919,0.668694905483,0.0854294141939
1,2018-02-27 00:00:00,4.37523518263,0.642493827438,0.0946215964234
2,2018-02-27 00:00:00,4.43943683687,0.629000375563,0.0946215964234
3,2018-02-27 00:00:00,4.43956838561,0.631068793049,0.0946215964234
4,2018-02-27 00:00:00,4.16294482087,0.675959722212,0.0946215964234
5,2018-02-27 00:00:00,4.38033396999,0.647337208302,0.0946215964234
6,2018-02-27 00:00:00,4.34996873056,0.646401266407,0.0946215964234
7,2018-02-27 00:00:00,4.40645829212,0.635836377429,0.0946215964234
8,2018-02-27 00:00:00,4.24931528938,0.670383593238,0.0946215964234
9,2018-02-27 00:00:00,4.26237584191,0.668650903275,0.0946215964234
1,2018-04-03 00:00:00,4.48847868404,0.632265476308,0.0956751860679
2,2018-04-03 00:00:00,4.55017531052,0.619225675166,0.0956751860679
3,2018-04-03 00:00:00,4.55132033316,0.619310942945,0.0956751860679
4,2018-04-03 00:00:00,4.28126497145,0.666098992853,0.0956751860679
5,2018-04-03 00:00:00,4.49799679351,0.631164824378,0.0956751860679
6,2018-04-03 00:00:00,4.46343063223,0.642700131057,0.0956751860679
7,2018-04-03 00:00:00,4.51709024588,0.623730086706,0.0956751860679
8,2018-04-03 00:00:00,4.36963414536,0.650106318933,0.0956751860679
9,2018-04-03 00:00:00,4.37282574367,0.661414884949,0.0956751860679
1,2018-05-08 00:00:00,4.58661587836,0.629700809937,0.0689279652199
2,2018-05-08 00:00:00,4.6400908586,0.617042195809,0.0689279652199
3,2018-05-08 00:00:00,4.64103673101,0.616707590214,0.0689279652199
