6.857150000000000000e+05,8.199999999999999289e+00,7.549999999999999822e+00,7.450000000000000178e+00,8.250000000000000000e+00,9.650000000000000355e+00,1.134999999999999964e+01,1.315000000000000036e+01,1.375000000000000000e+01,1.365000000000000036e+01,1.284999999999999964e+01,1.175000000000000000e+01,9.849999999999999645e+00
6.653000000000000000e+05,8.400000000000000355e+00,7.799999999999999822e+00,7.700000000000000178e+00,8.599999999999999645e+00,9.800000000000000711e+00,1.165000000000000036e+01,1.340000000000000036e+01,1.390000000000000036e+01,1.390000000000000036e+01,1.319999999999999929e+01,1.215000000000000036e+01,1.019999999999999929e+01
