7.819826799999998745e-03,1.459546459999999830e-02,2.541826499999999545e-02,1.215029299999999734e-03,4.940917000000001266e-03,1.159268800000000030e-03,1.772847100000000259e-02,1.773726000000000209e-03,2.087498999999999605e-03
7.606095999999999691e-03,2.867085699999999751e-02,5.452127799999999941e-02,1.219695499999999978e-03,1.302261439999999673e-02,7.831547399999999604e-03,1.689409899999999923e-02,1.777459999999999804e-03,1.973140999999999871e-03
9.064881000000000327e-03,2.612242120000000251e-02,5.145606900000000011e-02,1.206501000000000014e-03,1.593300890000000011e-02,7.392354199999999487e-03,1.783909499999999579e-02,1.960662000000000169e-03,3.110750000000000234e-03
1.213825299999999989e-02,1.207487900000000017e-02,1.960229899999999664e-02,5.288763000000000145e-03,6.995392599999998920e-03,4.956770299999999768e-03,2.193043700000000054e-02,4.232712899999999459e-03,2.397277499999999912e-03
7.003547900000000465e-03,1.966656209999999641e-02,5.474868200000000684e-02,2.470164500000000124e-03,8.358363399999998999e-03,1.167886760000000010e-02,3.583761300000000427e-02,3.608267999999999979e-03,5.189034999999999828e-03
9.316521999999997222e-03,1.347177100000000217e-02,3.327296899999999946e-02,4.018696999999999027e-03,1.169859300000000019e-02,9.142060400000002335e-03,2.916056699999999835e-02,4.986123899999999297e-03,1.069269100000000113e-03
8.606005999999999379e-03,1.715750970000000028e-02,4.656526200000000310e-02,1.889911500000000149e-03,6.689908000000000486e-03,6.640291899999998561e-03,4.347439100000000806e-02,4.613184000000000208e-03,4.316004999999999495e-03
1.007754000000000115e-02,1.193696599999999851e-02,1.961566999999999478e-02,7.357537499999999668e-03,9.963347000000002604e-03,1.000921559999999773e-02,4.036889000000001143e-02,6.458670399999999825e-03,4.578875799999999885e-03
9.502161000000000288e-03,8.863088999999999343e-03,1.825923999999999950e-02,7.619789500000000680e-03,9.132850999999999123e-03,1.069011199999999988e-02,2.988276999999999947e-02,8.456156299999999931e-03,1.337014200000000153e-03
